"GRID_ID","X_COORDINATE_CENTER","Y_COORDINATE_CENTER","INJURED_LEVEL1","INJURED_LEVEL2","INJURED_LEVEL3","INJURED_LEVEL4"
"10692106","28.495","41.095","0.412682300772","0","0","0"
"11142071","28.32","41.32","0","0","0","0"
"10492337","29.65","40.995","0","0","0","0"
"11132105","28.49","41.315","0","0","0","0"
"10232260","29.265","40.865","1.72016706253","0.702462545048","0","0"
"10892199","28.96","41.195","0","0","0","0"
"10482170","28.815","40.99","0","0","0","0"
"10552222","29.075","41.025","9.31384600577","3.86268309242","0.429365839714","0.783541556656"
"10352268","29.305","40.925","5.23582299763","2.54835841302","0","0.635411105329"
"10822217","29.05","41.16","0","0","0","0"
"10692066","28.295","41.095","0","0","0","0"
"10942159","28.76","41.22","0","0","0","0"
"10442132","28.625","40.97","4.09820613555","2.24607405363","0","0.417546086735"
"10642106","28.495","41.07","0","0","0","0"
"11022198","28.955","41.26","0","0","0","0"
"10892298","29.455","41.195","0","0","0","0"
"10802183","28.88","41.15","0","0","0","0"
"10542198","28.955","41.02","171.863253992","95.7953460418","25.4987240478","35.574612845"
"10682300","29.465","41.09","0","0","0","0"
"10642005","27.99","41.07","0","0","0","0"
"10992116","28.545","41.245","0","0","0","0"
"11202105","28.49","41.35","0","0","0","0"
"10742176","28.845","41.12","0","0","0","0"
"10802131","28.62","41.15","0.576061311631","0","0","0"
"10742388","29.905","41.12","0","0","0","0"
"11032041","28.17","41.265","0","0","0","0"
"11392038","28.155","41.445","0","0","0","0"
"11182091","28.42","41.34","0","0","0","0"
"10792046","28.195","41.145","0","0","0","0"
"10662299","29.46","41.08","0","0","0","0"
"10502291","29.42","41","0","0","0","0"
"10882191","28.92","41.19","0","0","0","0"
"10812251","29.22","41.155","0","0","0","0"
"10932151","28.72","41.215","0","0","0","0"
"10512347","29.7","41.005","0","0","0","0"
"10892247","29.2","41.195","0","0","0","0"
"10852143","28.68","41.175","0","0","0","0"
"10562307","29.5","41.03","0","0","0","0"
"10702110","28.515","41.1","0","0","0","0"
"10952224","29.085","41.225","0","0","0","0"
"10552130","28.615","41.025","0.478382300174","0","0","0"
"10862156","28.745","41.18","1.85862343988","0","0","0"
"10832010","28.015","41.165","0","0","0","0"
"11262040","28.165","41.38","0","0","0","0"
"10642026","28.095","41.07","0","0","0","0"
"11282113","28.53","41.39","0","0","0","0"
"10762117","28.55","41.13","0","0","0","0"
"10922176","28.845","41.21","0","0","0","0"
"10892026","28.095","41.195","0","0","0","0"
"10782100","28.465","41.14","15.517539365","7.03941557381","1.30126953548","1.95470121678"
"10882221","29.07","41.19","0","0","0","0"
"10902213","29.03","41.2","0","0","0","0"
"10812149","28.71","41.155","0","0","0","0"
"11162141","28.67","41.33","0","0","0","0"
"10832231","29.12","41.165","0","0","0","0"
"10672325","29.59","41.085","0","0","0","0"
"11062149","28.71","41.28","0","0","0","0"
"10892098","28.455","41.195","0","0","0","0"
"10812077","28.35","41.155","0","0","0","0"
"10472171","28.82","40.985","0","0","0","0"
"10742125","28.59","41.12","0","0","0","0"
"10612288","29.405","41.055","0","0","0","0"
"10682049","28.21","41.09","0","0","0","0"
"10712268","29.305","41.105","0","0","0","0"
"10892149","28.71","41.195","0.617402051995","0","0","0"
"10472273","29.33","40.985","0","0","0","0"
"11202054","28.235","41.35","0","0","0","0"
"10582240","29.165","41.04","0","0","0","0"
"10752091","28.42","41.125","0","0","0","0"
"10922146","28.695","41.21","0","0","0","0"
"10812277","29.35","41.155","0","0","0","0"
"10502342","29.675","41","0","0","0","0"
"10972064","28.285","41.235","0","0","0","0"
"10952203","28.98","41.225","0","0","0","0"
"10902243","29.18","41.2","0","0","0","0"
"11092108","28.505","41.295","0","0","0","0"
"20000007","27.985","41.06","0","0","0","0"
"10752172","28.825","41.125","0","0","0","0"
"10472294","29.435","40.985","0","0","0","0"
"10762359","29.76","41.13","0","0","0","0"
"10822235","29.14","41.16","0","0","0","0"
"10652022","28.075","41.075","0","0","0","0"
"10662006","27.995","41.08","0","0","0","0"
"10732090","28.415","41.115","0","0","0","0"
"11092078","28.355","41.295","0","0","0","0"
"10622263","29.28","41.06","0","0","0","0"
"10692356","29.745","41.095","0","0","0","0"
"10732018","28.055","41.115","0","0","0","0"
"10802302","29.475","41.15","0","0","0","0"
"11432044","28.185","41.465","0","0","0","0"
"10662108","28.505","41.08","0","0","0","0"
"10712047","28.2","41.105","0","0","0","0"
"10662216","29.045","41.08","1.30815307452","0","0","0"
"10502262","29.275","41","0.431316045458","0","0","0"
"10732260","29.265","41.115","0","0","0","0"
"10612318","29.555","41.055","0","0","0","0"
"10982009","28.01","41.24","0","0","0","0"
"11152094","28.435","41.325","0","0","0","0"
"10702212","29.025","41.1","0","0","0","0"
"10772054","28.235","41.135","0","0","0","0"
"10862118","28.555","41.18","0","0","0","0"
"10772126","28.595","41.135","0","0","0","0"
"10822265","29.29","41.16","0","0","0","0"
"11092057","28.25","41.295","0","0","0","0"
"11462033","28.13","41.48","0","0","0","0"
"11202126","28.595","41.35","0","0","0","0"
"10712289","29.41","41.105","0","0","0","0"
"10852241","29.17","41.175","0","0","0","0"
"10252262","29.275","40.875","20.2081598985","9.10865094591","1.02752591658","3.21768639047"
"10442174","28.835","40.97","1.90659134067","0.440704111216","0","0"
"11002184","28.885","41.25","0","0","0","0"
"10562277","29.35","41.03","0","0","0","0"
"10602271","29.32","41.05","0","0","0","0"
"10502270","29.315","41","0","0","0","0"
"11412043","28.18","41.455","0","0","0","0"
"10692237","29.15","41.095","0","0","0","0"
"11252044","28.185","41.375","0","0","0","0"
"11032143","28.68","41.265","0","0","0","0"
"10882293","29.43","41.19","0","0","0","0"
"10902152","28.725","41.2","1.14336747931","0","0","0"
"10852113","28.53","41.175","0","0","0","0"
"10612107","28.5","41.055","1.74758887299","0","0","0"
"10802204","28.985","41.15","0","0","0","0"
"10992048","28.205","41.245","0","0","0","0"
"10852122","28.575","41.175","0","0","0","0"
"10842308","29.505","41.17","0","0","0","0"
"10602143","28.68","41.05","11.8787044187","5.68463863139","0.511767073532","1.46901274383"
"10452259","29.26","40.975","2.65852178651","0.466388061599","0","0"
"11392059","28.26","41.445","0","0","0","0"
"10542129","28.61","41.02","2.29252220136","0.508634563273","0","0"
"10482290","29.415","40.99","0","0","0","0"
"11122084","28.385","41.31","0","0","0","0"
"11642033","28.13","41.57","0","0","0","0"
"10672155","28.74","41.085","0","0","0","0"
"10522234","29.135","41.01","4.29978391149","0.967663365679","0","0"
"10842287","29.4","41.17","0","0","0","0"
"10982111","28.52","41.24","0","0","0","0"
"10572244","29.185","41.035","0","0","0","0"
"10392235","29.14","40.945","8.1065867575","3.36396540149","0","0.556397114279"
"10622152","28.725","41.06","10.1982254216","3.40630490727","0","0.443368308722"
"11122037","28.15","41.31","0","0","0","0"
"11012040","28.165","41.255","0","0","0","0"
"10812179","28.86","41.155","0","0","0","0"
"10462247","29.2","40.98","0","0","0","0"
"11062170","28.815","41.28","0","0","0","0"
"10872114","28.535","41.185","0","0","0","0"
"10722064","28.285","41.11","0","0","0","0"
"10762189","28.91","41.13","0","0","0","0"
"10322258","29.255","40.91","0.542862546501","0","0","0"
"11192130","28.615","41.345","0","0","0","0"
"10882072","28.325","41.19","0","0","0","0"
"10642060","28.265","41.07","1.13476130655","0.612075303072","0","0"
"10722013","28.03","41.11","0","0","0","0"
"10782301","29.47","41.14","0","0","0","0"
"11112088","28.405","41.305","0","0","0","0"
"10812349","29.71","41.155","0","0","0","0"
"10772245","29.19","41.135","0","0","0","0"
"10882021","28.07","41.19","0","0","0","0"
"10472264","29.285","40.985","0","0","0","0"
"11322077","28.35","41.41","0","0","0","0"
"10442165","28.79","40.97","0","0","0","0"
"11472029","28.11","41.485","0","0","0","0"
"10482241","29.17","40.99","3.90454523196","0.867609868648","0","0"
"10972085","28.39","41.235","0","0","0","0"
"10742182","28.875","41.12","0.494387649822","0","0","0"
"11102164","28.785","41.3","0","0","0","0"
"10422232","29.125","40.96","0","0","0","0"
"10702331","29.62","41.1","0","0","0","0"
"11022024","28.085","41.26","0","0","0","0"
"10352271","29.32","40.925","0","0","0","0"
"10942228","29.105","41.22","0","0","0","0"
"10802255","29.24","41.15","0","0","0","0"
"10882030","28.115","41.19","0","0","0","0"
"10582117","28.55","41.04","0","0","0","0"
"10332236","29.145","40.915","6.82668059631","3.48188638807","0","0.700823450413"
"10772296","29.445","41.135","0","0","0","0"
"10842036","28.145","41.17","0","0","0","0"
"11292109","28.51","41.395","0","0","0","0"
"10352280","29.365","40.925","0","0","0","0"
"11142140","28.665","41.32","0","0","0","0"
"10802111","28.52","41.15","0","0","0","0"
"10562158","28.755","41.03","0","0","0","0"
"10732290","29.415","41.115","0","0","0","0"
"10562178","28.855","41.03","184.179095855","101.862468209","21.5293705859","38.7635885361"
"10832312","29.525","41.165","0","0","0","0"
"10642345","29.69","41.07","0","0","0","0"
"10562180","28.865","41.03","127.733976615","69.4742055406","14.4706764115","26.4191820642"
"10832159","28.76","41.165","0","0","0","0"
"10672083","28.38","41.085","0","0","0","0"
"11402034","28.135","41.45","0","0","0","0"
"10412287","29.4","40.955","0","0","0","0"
"10482255","29.24","40.99","5.40388060926","2.356844423","0","0"
"10792025","28.09","41.145","0","0","0","0"
"10282249","29.21","40.89","5.89487937022","2.77742384303","0","0.437749790255"
"10612369","29.81","41.055","0","0","0","0"
"10662227","29.1","41.08","0","0","0","0"
"11172116","28.545","41.335","0","0","0","0"
"11252086","28.395","41.375","0","0","0","0"
"10682028","28.105","41.09","0","0","0","0"
"11072107","28.5","41.285","0","0","0","0"
"10502300","29.465","41","0","0","0","0"
"11532036","28.145","41.515","0","0","0","0"
"11042097","28.45","41.27","0","0","0","0"
"10542297","29.45","41.02","0","0","0","0"
"10682100","28.465","41.09","0","0","0","0"
"10662350","29.715","41.08","0","0","0","0"
"10712068","28.305","41.105","0","0","0","0"
"10842057","28.25","41.17","0","0","0","0"
"10572265","29.29","41.035","0","0","0","0"
"10932193","28.93","41.215","0","0","0","0"
"10932121","28.57","41.215","0","0","0","0"
"10432300","29.465","40.965","0","0","0","0"
"10562150","28.715","41.03","1.77807158876","0","0","0"
"10722177","28.85","41.11","5.6891085902","2.04172590735","0","0"
"10442284","29.385","40.97","0","0","0","0"
"10392232","29.125","40.945","6.71829253146","2.64879956438","0","0.52075760843"
"11082052","28.225","41.29","0","0","0","0"
"10732060","28.265","41.115","0","0","0","0"
"10602241","29.17","41.05","0","0","0","0"
"11552034","28.135","41.525","0","0","0","0"
"10732299","29.46","41.115","0","0","0","0"
"11072083","28.38","41.285","0","0","0","0"
"10612085","28.39","41.055","0","0","0","0"
"10672204","28.985","41.085","37.4325227047","18.5362669095","3.94904687764","6.60018265599"
"10452277","29.35","40.975","0","0","0","0"
"10192260","29.265","40.845","0","0","0","0"
"10692174","28.835","41.095","0","0","0","0"
"10902061","28.27","41.2","0","0","0","0"
"10882018","28.055","41.19","0","0","0","0"
"10632063","28.28","41.065","3.27095881798","1.55669134386","0","0.569996702632"
"11142056","28.245","41.32","0","0","0","0"
"11432032","28.125","41.465","0","0","0","0"
"10612143","28.68","41.055","15.3235344285","7.75624725452","0.847680650722","2.87174853353"
"10672292","29.425","41.085","0","0","0","0"
"10422220","29.065","40.96","0","0","0","0"
"10502111","28.52","41","10.2439159562","5.43507525918","0.671897113228","1.48960698233"
"11022165","28.79","41.26","0","0","0","0"
"10562325","29.59","41.03","0","0","0","0"
"11242057","28.25","41.37","0","0","0","0"
"10672101","28.47","41.085","0","0","0","0"
"10862136","28.645","41.18","0","0","0","0"
"10892184","28.885","41.195","0","0","0","0"
"11272114","28.535","41.385","0","0","0","0"
"10512188","28.905","41.005","196.088027022","104.922233613","22.0042232566","39.2827757743"
"10982180","28.865","41.24","0","0","0","0"
"10642023","28.08","41.07","0","0","0","0"
"10692276","29.345","41.095","0","0","0","0"
"11252074","28.335","41.375","0","0","0","0"
"10372260","29.265","40.935","0","0","0","0"
"10552126","28.595","41.025","10.3760653377","5.18538308038","0.455103699562","1.78509586853"
"11072169","28.81","41.285","0.497876127157","0","0","0"
"10912045","28.19","41.205","0","0","0","0"
"11152082","28.375","41.325","0","0","0","0"
"10652359","29.76","41.075","0","0","0","0"
"10782340","29.665","41.14","0","0","0","0"
"10632018","28.055","41.065","0","0","0","0"
"11202042","28.175","41.35","0","0","0","0"
"11312039","28.16","41.405","0","0","0","0"
"10662206","28.995","41.08","18.8257426271","8.04902297203","0.894777358113","2.80643289628"
"10602166","28.795","41.05","50.091160038","27.2062441969","7.12471804217","9.99054723418"
"10722231","29.12","41.11","0","0","0","0"
"10792034","28.135","41.145","0","0","0","0"
"11362071","28.32","41.43","0","0","0","0"
"10692055","28.24","41.095","0","0","0","0"
"10272247","29.2","40.885","7.9215633024","4.20872259544","0.432890119517","1.19431521547"
"10642363","29.78","41.07","0","0","0","0"
"11202063","28.28","41.35","0","0","0","0"
"10632167","28.8","41.065","0","0","0","0"
"10782119","28.56","41.14","0","0","0","0"
"10902010","28.015","41.2","0","0","0","0"
"10772144","28.685","41.135","0","0","0","0"
"11202114","28.535","41.35","0","0","0","0"
"10732350","29.715","41.115","0","0","0","0"
"10952051","28.22","41.225","0","0","0","0"
"10302278","29.355","40.9","0","0","0","0"
"10982099","28.46","41.24","0","0","0","0"
"10672195","28.94","41.085","6.3518727817","2.64887898824","0","0"
"11032161","28.77","41.265","0","0","0","0"
"11002062","28.275","41.25","0","0","0","0"
"10672209","29.01","41.085","0.70473497301","0","0","0"
"10412245","29.19","40.955","0","0","0","0"
"10882188","28.905","41.19","0","0","0","0"
"10662096","28.445","41.08","0","0","0","0"
"11022084","28.385","41.26","0","0","0","0"
"10632218","29.055","41.065","0","0","0","0"
"10602219","29.06","41.05","8.74192173115","4.19030119644","0.458572835333","0.788114396121"
"11542029","28.11","41.52","0","0","0","0"
"10892065","28.29","41.195","0","0","0","0"
"10522293","29.43","41.01","0","0","0","0"
"11252053","28.23","41.375","0","0","0","0"
"10762377","29.85","41.13","0","0","0","0"
"10892073","28.33","41.195","0.417627156693","0","0","0"
"11092075","28.34","41.295","0","0","0","0"
"10682139","28.66","41.09","0","0","0","0"
"10692184","28.885","41.095","2.85606540611","0.532935797619","0","0"
"10722112","28.525","41.11","0","0","0","0"
"10892256","29.245","41.195","0","0","0","0"
"10752232","29.125","41.125","0","0","0","0"
"10682067","28.3","41.09","0","0","0","0"
"10892035","28.14","41.195","0","0","0","0"
"10602110","28.515","41.05","0","0","0","0"
"10552099","28.46","41.025","0","0","0","0"
"10922194","28.935","41.21","0","0","0","0"
"10692374","29.835","41.095","0","0","0","0"
"11202144","28.685","41.35","0","0","0","0"
"11052171","28.82","41.275","0","0","0","0"
"10782259","29.26","41.14","0","0","0","0"
"11352075","28.34","41.425","0","0","0","0"
"10232206","28.995","40.865","0","0","0","0"
"10752139","28.66","41.125","0","0","0","0"
"10792315","29.54","41.145","0","0","0","0"
"10932118","28.555","41.215","0","0","0","0"
"10622353","29.73","41.06","0","0","0","0"
"10762156","28.745","41.13","0","0","0","0"
"10902252","29.225","41.2","0","0","0","0"
"11012130","28.615","41.255","0","0","0","0"
"10822032","28.125","41.16","0","0","0","0"
"10962137","28.65","41.23","0","0","0","0"
"11082151","28.72","41.29","0","0","0","0"
"10842245","29.19","41.17","0","0","0","0"
"10652312","29.525","41.075","0","0","0","0"
"10882048","28.205","41.19","0","0","0","0"
"10452148","28.705","40.975","29.1163104347","15.6657694047","3.01193906725","5.6614057098"
"11272084","28.385","41.385","0","0","0","0"
"10742334","29.635","41.12","0","0","0","0"
"10412296","29.445","40.955","0","0","0","0"
"10892286","29.395","41.195","0","0","0","0"
"11062048","28.205","41.28","0","0","0","0"
"10712180","28.865","41.105","27.8492141499","12.3257727273","2.35891191269","4.40130901344"
"10592141","28.67","41.045","75.785211656","37.7967231128","7.55484314113","13.4546994661"
"10602310","29.515","41.05","0","0","0","0"
"10812197","28.95","41.155","0","0","0","0"
"10432297","29.45","40.965","0","0","0","0"
"10682369","29.81","41.09","0","0","0","0"
"10622132","28.625","41.06","0","0","0","0"
"11212077","28.35","41.355","0","0","0","0"
"10792285","29.39","41.145","0","0","0","0"
"10782361","29.77","41.14","0","0","0","0"
"10572262","29.275","41.035","0","0","0","0"
"10602361","29.77","41.05","0","0","0","0"
"11112029","28.11","41.305","0","0","0","0"
"10482329","29.61","40.99","0","0","0","0"
"10952021","28.07","41.225","0","0","0","0"
"11022114","28.535","41.26","0","0","0","0"
"11532033","28.13","41.515","0","0","0","0"
"10952170","28.815","41.225","0","0","0","0"
"11582044","28.185","41.54","0","0","0","0"
"10852212","29.025","41.175","0","0","0","0"
"10782268","29.305","41.14","0","0","0","0"
"11002202","28.975","41.25","0","0","0","0"
"10792013","28.03","41.145","0","0","0","0"
"10812095","28.44","41.155","0","0","0","0"
"11322095","28.44","41.41","0","0","0","0"
"11112127","28.6","41.305","0","0","0","0"
"10672050","28.215","41.085","0","0","0","0"
"10912147","28.7","41.205","0","0","0","0"
"10372290","29.415","40.935","0","0","0","0"
"11152103","28.48","41.325","0","0","0","0"
"10862106","28.495","41.18","0","0","0","0"
"10152266","29.295","40.825","0","0","0","0"
"10672343","29.68","41.085","0","0","0","0"
"10712137","28.65","41.105","0","0","0","0"
"11362080","28.365","41.43","0","0","0","0"
"10632116","28.545","41.065","0","0","0","0"
"11532054","28.235","41.515","0","0","0","0"
"10762135","28.64","41.13","0","0","0","0"
"10822274","29.335","41.16","0","0","0","0"
"10962179","28.86","41.23","0","0","0","0"
"10652205","28.99","41.075","26.2286470864","11.7494912511","2.79103125032","3.68794399937"
"10752181","28.87","41.125","0","0","0","0"
"10682309","29.51","41.09","0","0","0","0"
"10482287","29.4","40.99","0","0","0","0"
"10802201","28.97","41.15","0","0","0","0"
"10822104","28.485","41.16","0","0","0","0"
"10742194","28.935","41.12","0","0","0","0"
"10682288","29.405","41.09","0","0","0","0"
"11252032","28.125","41.375","0","0","0","0"
"11412061","28.27","41.455","0","0","0","0"
"10832330","29.615","41.165","0","0","0","0"
"10972052","28.225","41.235","0","0","0","0"
"10782289","29.41","41.14","0","0","0","0"
"11022093","28.43","41.26","0","0","0","0"
"10352262","29.275","40.925","1.58789340119","0","0","0"
"10662368","29.805","41.08","0","0","0","0"
"11082070","28.315","41.29","0","0","0","0"
"10912168","28.805","41.205","0","0","0","0"
"10582187","28.9","41.04","143.426694168","78.8783680065","17.4329175368","29.7582968486"
"10832270","29.315","41.165","0","0","0","0"
"10802171","28.82","41.15","0","0","0","0"
"10692153","28.73","41.095","0","0","0","0"
"11302064","28.285","41.4","0","0","0","0"
"10812269","29.31","41.155","0","0","0","0"
"10372281","29.37","40.935","0","0","0","0"
"10702200","28.965","41.1","0","0","0","0"
"10802222","29.075","41.15","0","0","0","0"
"10282245","29.19","40.89","27.618596045","14.9278072716","3.07222877862","5.63007402284"
"10752011","28.02","41.125","0","0","0","0"
"11112080","28.365","41.305","0","0","0","0"
"10322268","29.305","40.91","0.640979829558","0","0","0"
"10802150","28.715","41.15","0","0","0","0"
"10742061","28.27","41.12","0.432238679194","0","0","0"
"10682339","29.66","41.09","0","0","0","0"
"11142086","28.395","41.32","0","0","0","0"
"10892235","29.14","41.195","0","0","0","0"
"10712256","29.245","41.105","0","0","0","0"
"10732006","27.995","41.115","0","0","0","0"
"10712014","28.035","41.105","0","0","0","0"
"10552299","29.46","41.025","0","0","0","0"
"10442232","29.125","40.97","11.8839764351","4.57590901185","0.470181888725","0.836610280452"
"10722354","29.735","41.11","0","0","0","0"
"10642014","28.035","41.07","0","0","0","0"
"10592181","28.87","41.045","119.671124014","61.4218484123","12.412180134","22.8878059646"
"10822083","28.38","41.16","0","0","0","0"
"10732179","28.86","41.115","3.84838803082","1.33209340352","0","0"
"10682267","29.3","41.09","0","0","0","0"
"10532233","29.13","41.015","5.82936496753","1.140916039","0","0"
"10842191","28.92","41.17","0","0","0","0"
"10892053","28.23","41.195","0","0","0","0"
"10792354","29.735","41.145","0","0","0","0"
"10472254","29.235","40.985","17.1996763867","8.60458469536","1.22339093537","2.57376787781"
"10732347","29.7","41.115","0","0","0","0"
"10452269","29.31","40.975","0","0","0","0"
"10732045","28.19","41.115","0","0","0","0"
"10622299","29.46","41.06","0","0","0","0"
"10672038","28.155","41.085","0","0","0","0"
"10652079","28.36","41.075","0","0","0","0"
"10962197","28.95","41.23","0","0","0","0"
"11612038","28.155","41.555","0","0","0","0"
"10652258","29.255","41.075","0","0","0","0"
"10442226","29.095","40.97","6.41352998279","3.17828433321","0","0.728386001603"
"10782086","28.395","41.14","0","0","0","0"
"10632134","28.635","41.065","0","0","0","0"
"10602086","28.395","41.05","0","0","0","0"
"10642283","29.38","41.07","0","0","0","0"
"10462283","29.38","40.98","0","0","0","0"
"10712002","27.975","41.105","0","0","0","0"
"10592242","29.175","41.045","0","0","0","0"
"10692243","29.18","41.095","0","0","0","0"
"10692043","28.18","41.095","0","0","0","0"
"10622078","28.355","41.06","0","0","0","0"
"11192034","28.135","41.345","0","0","0","0"
"10822071","28.32","41.16","0","0","0","0"
"10812164","28.785","41.155","0","0","0","0"
"10522245","29.19","41.01","3.42091931044","0.687323450535","0","0"
"10482219","29.06","40.99","43.6328333478","23.4560158359","5.02371353453","8.70675424176"
"10762374","29.835","41.13","0","0","0","0"
"10882257","29.25","41.19","0","0","0","0"
"10802159","28.76","41.15","0","0","0","0"
"10772209","29.01","41.135","0","0","0","0"
"10922182","28.875","41.21","0","0","0","0"
"10522210","29.015","41.01","16.1172278369","8.23140198271","1.01669752161","3.07663165925"
"10512178","28.855","41.005","388.82167177","222.318857647","46.0105588406","86.4254473617"
"10752216","29.045","41.125","2.06243989892","0.817753902024","0","0"
"10412269","29.31","40.955","4.59367691293","1.82129504515","0","0"
"10572226","29.095","41.035","4.02195140373","0.79636830551","0","0"
"11022132","28.625","41.26","0","0","0","0"
"10792324","29.585","41.145","0","0","0","0"
"10462262","29.275","40.98","14.8901533624","6.2412435646","0.667970364292","1.54490080899"
"11012076","28.345","41.255","0","0","0","0"
"11202132","28.625","41.35","0","0","0","0"
"11212116","28.545","41.355","0","0","0","0"
"10652249","29.21","41.075","0","0","0","0"
"11142053","28.23","41.32","0","0","0","0"
"11362089","28.41","41.43","0","0","0","0"
"10252264","29.285","40.875","19.562617929","8.74460938545","0.93576336597","3.02663371731"
"10772060","28.265","41.135","0","0","0","0"
"10472228","29.105","40.985","0","0","0","0"
"10232266","29.295","40.865","24.5305528632","11.8690130607","2.29798516427","4.27348185411"
"11472065","28.29","41.485","0","0","0","0"
"10402258","29.255","40.95","0","0","0","0"
"10522127","28.6","41.01","21.1411705895","11.576478907","2.39862549258","4.27046251258"
"10722151","28.72","41.11","0","0","0","0"
"10802338","29.655","41.15","0","0","0","0"
"11312108","28.505","41.405","0","0","0","0"
"10912084","28.385","41.205","0","0","0","0"
"10192278","29.355","40.845","0","0","0","0"
"10502190","28.915","41","147.428026642","82.4449856695","17.6841825551","31.3741816075"
"10672089","28.41","41.085","0","0","0","0"
"10682034","28.135","41.09","0","0","0","0"
"10472279","29.36","40.985","0","0","0","0"
"10712376","29.845","41.105","0","0","0","0"
"10912207","29","41.205","0","0","0","0"
"10762055","28.24","41.13","0","0","0","0"
"10482258","29.255","40.99","4.07150243209","1.11151192404","0","0"
"10992203","28.98","41.245","0","0","0","0"
"10472270","29.315","40.985","0","0","0","0"
"10892083","28.38","41.195","0","0","0","0"
"10752208","29.005","41.125","0","0","0","0"
"11212095","28.44","41.355","0","0","0","0"
"10752280","29.365","41.125","0","0","0","0"
"10642164","28.785","41.07","0.983001225623","0","0","0"
"10672259","29.26","41.085","0","0","0","0"
"10662042","28.175","41.08","0","0","0","0"
"10252285","29.39","40.875","0","0","0","0"
"10592323","29.58","41.045","0","0","0","0"
"10312292","29.425","40.905","0","0","0","0"
"10642155","28.74","41.07","1.03399875602","0","0","0"
"10582267","29.3","41.04","0","0","0","0"
"10382232","29.125","40.94","10.5137167768","5.01820201195","0.584141146947","1.08515472263"
"11432050","28.215","41.465","0","0","0","0"
"10342272","29.325","40.92","0","0","0","0"
"10732389","29.91","41.115","0","0","0","0"
"10702018","28.055","41.1","0","0","0","0"
"10822301","29.47","41.16","0","0","0","0"
"10302296","29.445","40.9","0","0","0","0"
"11462069","28.31","41.48","0","0","0","0"
"10582200","28.965","41.04","75.1723750361","39.0716045827","9.0298431277","14.2520953435"
"10972223","29.08","41.235","0","0","0","0"
"11072122","28.575","41.285","0","0","0","0"
"10572008","28.005","41.035","0","0","0","0"
"10792205","28.99","41.145","0","0","0","0"
"10682136","28.645","41.09","0","0","0","0"
"10682085","28.39","41.09","0","0","0","0"
"10782035","28.14","41.14","0","0","0","0"
"10642232","29.125","41.07","0","0","0","0"
"11162058","28.255","41.33","0","0","0","0"
"10732317","29.55","41.115","0","0","0","0"
"10232224","29.085","40.865","0","0","0","0"
"11152142","28.675","41.325","0","0","0","0"
"10802168","28.805","41.15","0","0","0","0"
"10702082","28.375","41.1","6.80797895039","3.51860490625","0.688662956696","0.840250198115"
"10922152","28.725","41.21","0","0","0","0"
"10622320","29.565","41.06","0","0","0","0"
"10712325","29.59","41.105","0","0","0","0"
"10762204","28.985","41.13","0","0","0","0"
"10842114","28.535","41.17","0","0","0","0"
"10892253","29.23","41.195","0","0","0","0"
"11372043","28.18","41.435","0","0","0","0"
"11352042","28.175","41.425","0","0","0","0"
"10822080","28.365","41.16","0","0","0","0"
"10732368","29.805","41.115","0","0","0","0"
"11402044","28.185","41.45","0","0","0","0"
"11022081","28.37","41.26","0","0","0","0"
"10592344","29.685","41.045","0","0","0","0"
"11352051","28.22","41.425","0","0","0","0"
"10932178","28.855","41.215","0","0","0","0"
"10832046","28.195","41.165","0","0","0","0"
"10662284","29.385","41.08","0","0","0","0"
"10902130","28.615","41.2","0","0","0","0"
"10772039","28.16","41.135","0","0","0","0"
"10262258","29.255","40.88","10.5718036075","4.73432217914","0.519395057002","0.936881884478"
"11092144","28.685","41.295","0","0","0","0"
"10632236","29.145","41.065","0","0","0","0"
"10872243","29.18","41.185","0","0","0","0"
"10722300","29.465","41.11","0","0","0","0"
"11112143","28.68","41.305","0.624586414069","0","0","0"
"11632043","28.18","41.565","0","0","0","0"
"10922203","28.98","41.21","0","0","0","0"
"10362282","29.375","40.93","0","0","0","0"
"11312027","28.1","41.405","0","0","0","0"
"10202274","29.335","40.85","0","0","0","0"
"10442273","29.33","40.97","0","0","0","0"
"11052159","28.76","41.275","0","0","0","0"
"10832318","29.555","41.165","0","0","0","0"
"10612252","29.225","41.055","0","0","0","0"
"11082118","28.555","41.29","0","0","0","0"
"10872273","29.33","41.185","0","0","0","0"
"11242126","28.595","41.37","0","0","0","0"
"10812113","28.53","41.155","0","0","0","0"
"10912063","28.28","41.205","0","0","0","0"
"10772302","29.475","41.135","0","0","0","0"
"10702048","28.205","41.1","0","0","0","0"
"10632192","28.925","41.065","24.1555269407","11.3007694445","3.03175552797","3.46810861042"
"10722172","28.825","41.11","0","0","0","0"
"10782379","29.86","41.14","0","0","0","0"
"11222044","28.185","41.36","0","0","0","0"
"10252269","29.31","40.875","4.12442136164","0.858970362554","0","0"
"10772260","29.265","41.135","0","0","0","0"
"10562364","29.785","41.03","0","0","0","0"
"10992054","28.235","41.245","0","0","0","0"
"10582246","29.195","41.04","0","0","0","0"
"10652192","28.925","41.075","6.99896742603","3.07535635062","0","0.444755551508"
"10722049","28.21","41.11","0","0","0","0"
"10612124","28.585","41.055","0","0","0","0"
"10872201","28.97","41.185","0","0","0","0"
"10692073","28.33","41.095","0","0","0","0"
"10962125","28.59","41.23","0","0","0","0"
"10812015","28.04","41.155","0","0","0","0"
"10682357","29.75","41.09","0","0","0","0"
